id,order_id,product_id,variant_id,name,title,vendor,price,quantity,sku,total_discount,_fivetran_synced
5124,2243,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,5.68,2025-07-19 10:00:00
5125,2244,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5126,2244,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5127,2244,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5128,2244,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,6.16,2025-07-19 10:00:00
5129,2245,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,3.42,2025-07-19 10:00:00
5130,2245,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
5131,2245,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,3.93,2025-07-19 10:00:00
5132,2246,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,0,2025-07-19 10:00:00
5133,2247,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,0.96,2025-07-19 10:00:00
5134,2248,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5135,2248,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,14.11,2025-07-19 10:00:00
5136,2249,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
5137,2249,1,2,Medium,Medium,Belle & Glow,24.99,2,BG-FOUND-MED,6.19,2025-07-19 10:00:00
5138,2250,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5139,2250,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,6.21,2025-07-19 10:00:00
5140,2251,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
5141,2251,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0.34,2025-07-19 10:00:00
5142,2252,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5143,2252,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
5144,2252,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,5.37,2025-07-19 10:00:00
5145,2253,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5146,2253,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,0,2025-07-19 10:00:00
5147,2254,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5148,2254,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5149,2254,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5150,2254,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,11.03,2025-07-19 10:00:00
5151,2255,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5152,2255,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,12.81,2025-07-19 10:00:00
5153,2256,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5154,2256,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,2.17,2025-07-19 10:00:00
5155,2256,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,4.24,2025-07-19 10:00:00
5156,2257,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5157,2257,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,3.26,2025-07-19 10:00:00
5158,2258,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5159,2258,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
5160,2258,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,3.5,2025-07-19 10:00:00
5161,2259,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5162,2259,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,17.77,2025-07-19 10:00:00
5163,2260,10,17,30ml,30ml,Belle & Glow,48.99,1,BG-RET-30ML,29.04,2025-07-19 10:00:00
5164,2261,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
5165,2261,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5166,2261,1,3,Dark,Dark,Belle & Glow,24.99,2,BG-FOUND-DARK,6.54,2025-07-19 10:00:00
5167,2262,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5168,2262,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5169,2262,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5170,2263,5,10,Black,Black,Belle & Glow,15.99,2,BG-MASC-BLACK,4.6,2025-07-19 10:00:00
5171,2264,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,2.33,2025-07-19 10:00:00
5172,2264,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,2,BG-BROW-DARK,4.5,2025-07-19 10:00:00
5173,2265,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5174,2265,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5175,2265,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5176,2265,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,1,BG-GLOSS-PINK,12.24,2025-07-19 10:00:00
5177,2266,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5178,2266,13,22,Brown,Brown,Belle & Glow,12.99,1,BG-LINER-BROWN,0.16,2025-07-19 10:00:00
5179,2267,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5180,2267,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5181,2267,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,11.6,2025-07-19 10:00:00
5182,2268,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
5183,2268,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,12.72,2025-07-19 10:00:00
5184,2269,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,1.07,2025-07-19 10:00:00
5185,2269,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5186,2269,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,2,BG-GLOSS-PINK,0,2025-07-19 10:00:00
5187,2270,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5188,2270,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5189,2271,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
5190,2271,13,22,Brown,Brown,Belle & Glow,12.99,1,BG-LINER-BROWN,0,2025-07-19 10:00:00
5191,2272,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
5192,2273,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
5193,2273,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
5194,2273,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,4.8,2025-07-19 10:00:00
5195,2274,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5196,2274,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,5.42,2025-07-19 10:00:00
5197,2275,27,39,50ml,50ml,Belle & Glow,68.99,1,BG-FRAG-50ML,0,2025-07-19 10:00:00
5198,2275,6,12,150ml,150ml,Belle & Glow,22.99,2,BG-CLEAN-150ML,1.82,2025-07-19 10:00:00
5199,2276,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
5200,2277,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5201,2277,18,29,400ml,400ml,Belle & Glow,18.99,1,BG-MIC-400ML,4.36,2025-07-19 10:00:00
5202,2278,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5203,2278,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,1,BG-GLOSS-PINK,5.9,2025-07-19 10:00:00
5204,2279,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5205,2279,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,2,BG-LIP-ROSEPINK,2.08,2025-07-19 10:00:00
5206,2280,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5207,2280,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,1,BG-LIP-PLUM,4.33,2025-07-19 10:00:00
5208,2281,18,29,400ml,400ml,Belle & Glow,18.99,2,BG-MIC-400ML,1.55,2025-07-19 10:00:00
5209,2282,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,13.35,2025-07-19 10:00:00
5210,2283,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5211,2283,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
5212,2283,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,9.45,2025-07-19 10:00:00
5213,2284,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5214,2284,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,1,BG-BLUSH-PEACH,5.28,2025-07-19 10:00:00
5215,2285,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5216,2285,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,9.17,2025-07-19 10:00:00
5217,2286,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5218,2286,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5219,2286,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5220,2286,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,18.38,2025-07-19 10:00:00
5221,2287,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
5222,2288,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
5223,2288,19,30,100ml,100ml,Belle & Glow,24.99,2,BG-SET-100ML,5.37,2025-07-19 10:00:00
5224,2289,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
5225,2289,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,2.89,2025-07-19 10:00:00
5226,2290,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0.49,2025-07-19 10:00:00
5227,2290,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,1.59,2025-07-19 10:00:00
5228,2290,13,22,Brown,Brown,Belle & Glow,12.99,2,BG-LINER-BROWN,9.47,2025-07-19 10:00:00
5229,2291,10,17,30ml,30ml,Belle & Glow,48.99,1,BG-RET-30ML,0,2025-07-19 10:00:00
5230,2291,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
5231,2291,3,6,Red Berry,Red Berry,Belle & Glow,18.99,2,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5232,2292,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5233,2292,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5234,2292,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5235,2292,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,8.21,2025-07-19 10:00:00
5236,2293,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5237,2293,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,1,BG-LIP-PLUM,0.05,2025-07-19 10:00:00
5238,2294,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5239,2294,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,3.45,2025-07-19 10:00:00
5240,2295,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5241,2295,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,2,BG-GLOSS-PINK,4.6,2025-07-19 10:00:00
5242,2296,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5243,2296,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5244,2296,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5245,2296,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,17.32,2025-07-19 10:00:00
5246,2297,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5247,2297,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5248,2297,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5249,2297,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,11.77,2025-07-19 10:00:00
5250,2298,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
5251,2298,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,1.13,2025-07-19 10:00:00
5252,2298,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,0.09,2025-07-19 10:00:00
5253,2299,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5254,2299,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,8.93,2025-07-19 10:00:00
5255,2300,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5256,2300,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,0,2025-07-19 10:00:00
5257,2301,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5258,2301,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5259,2301,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5260,2301,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,0.14,2025-07-19 10:00:00
5261,2302,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5262,2302,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
5263,2302,5,10,Black,Black,Belle & Glow,15.99,2,BG-MASC-BLACK,6.61,2025-07-19 10:00:00
5264,2303,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
5265,2304,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
5266,2304,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5267,2304,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,10.58,2025-07-19 10:00:00
5268,2305,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5269,2305,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,11.24,2025-07-19 10:00:00
5270,2306,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5271,2306,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5272,2306,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,3.99,2025-07-19 10:00:00
5273,2307,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5274,2307,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5275,2307,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,2.95,2025-07-19 10:00:00
5276,2308,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
5277,2308,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5278,2309,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
5279,2309,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,0,2025-07-19 10:00:00
5280,2310,4,9,50ml,50ml,Belle & Glow,56.99,1,BG-NIGHT-50ML,5.58,2025-07-19 10:00:00
5281,2310,1,3,Dark,Dark,Belle & Glow,24.99,2,BG-FOUND-DARK,0,2025-07-19 10:00:00
5282,2311,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5283,2311,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5284,2312,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,0,2025-07-19 10:00:00
5285,2312,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,1.62,2025-07-19 10:00:00
5286,2312,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
5287,2312,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,2,BG-LIP-PLUM,9.91,2025-07-19 10:00:00
5288,2313,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5289,2313,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0.49,2025-07-19 10:00:00
5290,2313,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,1.93,2025-07-19 10:00:00
5291,2314,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5292,2314,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5293,2315,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
5294,2315,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,1.04,2025-07-19 10:00:00
5295,2315,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5296,2315,29,42,Professional,Professional,Belle & Glow,22.99,1,BG-CURL-PROF,5.4,2025-07-19 10:00:00
5297,2316,10,17,30ml,30ml,Belle & Glow,48.99,1,BG-RET-30ML,9.09,2025-07-19 10:00:00
5298,2316,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
5299,2316,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,2,BG-GLOSS-PINK,0,2025-07-19 10:00:00
5300,2317,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5301,2317,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
5302,2317,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5303,2317,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,17.53,2025-07-19 10:00:00
5304,2318,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5305,2318,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,14.14,2025-07-19 10:00:00
5306,2319,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
5307,2319,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
5308,2319,10,17,30ml,30ml,Belle & Glow,48.99,1,BG-RET-30ML,0,2025-07-19 10:00:00
5309,2319,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,2,BG-LIP-ROSEPINK,4.31,2025-07-19 10:00:00
5310,2320,29,42,Professional,Professional,Belle & Glow,22.99,1,BG-CURL-PROF,7.61,2025-07-19 10:00:00
5311,2321,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5312,2322,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
5313,2322,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5314,2322,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5315,2322,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,17.39,2025-07-19 10:00:00
5316,2323,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
5317,2323,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,2.1,2025-07-19 10:00:00
5318,2324,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
5319,2324,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,2,BG-BROW-DARK,0,2025-07-19 10:00:00
5320,2325,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
5321,2325,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
5322,2326,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
5323,2326,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,1.5,2025-07-19 10:00:00
5324,2326,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,9.33,2025-07-19 10:00:00
5325,2327,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5326,2327,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5327,2328,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5328,2328,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,2,BG-BROW-DARK,5.26,2025-07-19 10:00:00
5329,2329,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5330,2329,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,4.49,2025-07-19 10:00:00
5331,2329,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5332,2330,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
5333,2330,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,2,BG-GLOSS-PINK,2.12,2025-07-19 10:00:00
5334,2331,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,3.95,2025-07-19 10:00:00
5335,2332,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5336,2333,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
5337,2333,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
5338,2333,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,9.8,2025-07-19 10:00:00
5339,2334,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5340,2334,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5341,2335,28,41,250ml,250ml,Belle & Glow,26.99,1,BG-LOTION-250ML,4.29,2025-07-19 10:00:00
5342,2336,27,39,50ml,50ml,Belle & Glow,68.99,1,BG-FRAG-50ML,0,2025-07-19 10:00:00
5343,2336,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
5344,2336,22,34,75ml,75ml,Belle & Glow,23.99,2,BG-MASK-75ML,1.08,2025-07-19 10:00:00
5345,2337,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
5346,2337,8,15,100ml,100ml,Belle & Glow,19.99,2,BG-SCRUB-100ML,0,2025-07-19 10:00:00
5347,2338,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
5348,2338,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,11.81,2025-07-19 10:00:00
5349,2339,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
